Danceability,Energy,Key,Loudness,Mode,Speechness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,ID,Duration_ms,Genre,genre
0.661,0.808,9,-5.129,0,0.124,0.198,2.7e-6,0.595,0.491,102.105,6keHBZ5j9mBytGYYYnUYpa,237000,norwegianhiphop,hiphop
0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,5wldXGLEOoRXxMWJ8rIUWE,176561,ukpop,pop
0.742,0.0899,9,-19.187,0,0.158,0.0906,0,0.113,0.351,137.473,2CeqxyOZEyiL6pTDYZ9gPH,201333,funkrock,rock
0.837,0.604,7,-7.369,0,0.0376,0.574,1e-4,0.304,0.858,104.002,4Q62SkLCiywKdP5sEJCyD3,225853,belgianpop,pop
0.645,0.788,1,-5.303,1,0.0459,0.0807,0.878,0.0755,0.476,120.003,3B6LrpDfS0XxIJyYNBjN7d,194000,vaporpop,pop
0.825,0.591,0,-7.538,1,0.0601,0.225,0,0.192,0.595,108.022,7Fk2IWpo3z7c2lKEA2iB4u,159863,popping,pop
0.684,0.816,1,-6.135,1,0.0742,0.00443,1.63e-6,0.131,0.724,96.003,4GGK30v1sTe7P8FMMHT7cY,187867,estonianhiphop,hiphop
0.445,0.583,10,-8.483,0,0.0275,0.0023,0.0548,0.118,0.144,98.005,71DKkW2kpo1RVAkroxENWo,262067,swedishsynthpop,pop
0.674,0.759,6,-10.71,0,0.0769,0.309,0.319,0.479,0.728,104.01,7hTEStQeSnn0TxlaRsJLzv,383893,jazzfusion,jazz
0.66,0.811,7,-5.448,1,0.332,0.00788,0,0.0145,0.821,139.619,46oKpr00CmuPJGvPZ3y9uk,253160,reggaerock,rock
0.717,0.373,7,-7.185,1,0.061,0.735,0,0.303,0.538,138.513,5lCRPA4XEg4VPbNu0lDHBA,146400,reggaerock,rock
0.694,0.815,0,-4.407,1,0.0361,0.133,0,0.102,0.687,133.934,4y9LWue8VxsYRJfvdovmf4,228587,lapop,pop
0.494,0.661,10,-7.54,0,0.047,0.486,0.806,0.116,0.204,89.659,0Etl0p4Z6doS0xFxqdhrOn,260253,funkrock,rock
0.211,0.372,7,-12.918,1,0.0417,0.504,0.00446,0.113,0.159,167.574,0TCfN6JFmBoH7mDWt4gMw7,245412,icelandicrock,rock
0.773,0.773,2,-7.076,0,0.0349,0.388,0,0.126,0.63,129.99,2HUgyP8kXKVaQ6RJOPlms7,201693,ukpop,pop
0.804,0.526,4,-6.78,0,0.227,0.305,2.2e-6,0.0945,0.361,99.983,2l5ZWsWoHJHzYRCPWNnyf1,216006,lapop,pop
0.541,0.703,6,-7.5,0,0.301,0.0356,0,0.428,0.81,174.219,6wAZ2DOF38ebdbBSnsHygh,243585,italianundergroundhiphop,hiphop
0.828,0.829,3,-5.058,1,0.0636,0.00927,0,0.126,0.709,106.079,34d2vAHqnQfyf0bMvhPIcy,140389,cumbiapop,pop
0.788,0.771,4,-3.206,0,0.0563,0.291,5.62e-5,0.172,0.701,99.038,6MJUCumnQsQEKbCy28tbCP,207853,lapop,pop
0.609,0.798,5,-4.448,0,0.0404,0.018,8.68e-6,0.434,0.401,130.034,5KeyVNymqfqac1wLDseK8v,209760,canadianelectropop,pop
0.521,0.921,4,-2.744,1,0.0382,0.42,0.0207,0.175,0.707,96.51,466LASOuTbWDkrwZ3Ylxvv,225760,geekrock,rock
0.62,0.563,9,-10.815,1,0.0613,0.018,0.806,0.103,0.654,78.726,4SWiiFdFSZTOkAXUnDWy4U,338872,jazzfusion,jazz
0.502,0.466,7,-7.357,0,0.369,0.757,0,0.127,0.742,82.393,7sdqtgsO9zxvKdrrVDpaNu,256267,portlandhiphop,hiphop
0.481,0.712,6,-7.143,1,0.0747,0.368,0,0.352,0.942,170.013,4wYjCWRyrjrlLdcSC6W8aC,210779,rocktico,rock
0.42,0.89,0,-7.266,1,0.0647,5.24e-5,0.852,0.121,0.127,113.762,1NkR666rnkD8c4r07GtaPE,176160,danishindiepop,pop
0.492,0.76,6,-5.32,1,0.0333,0.0357,0,0.133,0.335,103.114,2Am5FcMvdx4u4QAnQAwjVH,226907,deepindierock,rock
0.694,0.577,4,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478,0a4agFmqHXxcZl1nho1BxM,275733,mandepop,pop
0.446,0.705,7,-6.892,1,0.0328,1.94e-4,0.842,0.209,0.0559,119.997,0glEvaWrhIP0boU56o5Q9U,390013,atmosphericpost-rock,rock
0.547,0.882,0,-6.121,1,0.0563,0.16,0.0273,0.11,0.635,171.991,27TIWKzBDkahxcjKUmthdw,238307,alternativerootsrock,rock
0.217,0.00572,2,-30.767,1,0.0394,0.989,0.925,0.109,0.174,85.279,7hyAAjHZaDWSPDzlUYNUIa,281120,neoclassical,classical
0.615,0.316,6,-11.885,1,0.0299,0.898,0.00215,0.0616,0.485,82.625,3JEye8rsrvGdlrBvZUgNIL,173091,italianindiepop,pop
0.805,0.745,10,-7.125,0,0.162,0.227,0.00984,0.411,0.923,99.986,4y173YPGEEH32niIS4Anb0,212400,vaporpop,pop
0.623,0.745,9,-4.308,0,0.197,0.229,0,0.119,0.571,90.019,1pAwiOKm060nbtUDCYvuY9,195000,deepdancepop,pop
0.85,0.552,1,-11.015,1,0.337,0.534,2.64e-4,0.0804,0.247,133.98,6R6dOjBUqI61OPjPEO97Up,240000,finnishhiphop,hiphop
0.867,0.676,1,-5.378,1,0.35,0.0364,0,0.116,0.48,139.98,6Tq39zqGZCNcr54runJG3y,288545,venezuelanhiphop,hiphop
0.605,0.755,0,-7.689,1,0.0375,0.142,0.00223,0.203,0.764,108.046,4khlCy0ZpLirTkcCdxmeCE,236194,christianpop,pop
0.667,0.705,2,-7.657,1,0.0488,0.444,0,0.107,0.506,113.808,11IzgLRXV7Cgek3tEgGgjw,248440,portugueserock,rock
0.669,0.66,6,-7.493,1,0.0292,0.437,1.03e-4,0.12,0.737,105.946,2qxykiPXONwt87muRIcWB8,176604,country,country
0.455,0.797,8,-4.466,0,0.0439,0.167,0,0.0828,0.332,134.949,2PLRrQ8oASLJIxw2mwOvh6,199309,christianpop,pop
0.65,0.918,1,-7.048,1,0.0423,0.517,0.763,0.12,0.961,90.013,53jQaCcdT1ooVPQJe7bBwX,388324,panamanianrock,rock
0.601,0.317,9,-11.104,0,0.0592,0.635,7.19e-5,0.0944,0.556,114.657,105zKOcevVlvQmZPSZX1jv,188155,deepsoftrock,rock
0.75,0.496,5,-6.435,1,0.0366,0.218,0,0.128,0.7,76.38,3yGdLMObhf3IbmzfLohAAh,229507,reggaerock,rock
0.127,0.0197,7,-30.016,0,0.0494,0.989,0.00378,0.0803,0.0398,149.782,6ZbCNsjdJ5qBXb4jLwd36s,255560,irishclassical,classical
0.641,0.63,8,-6.393,1,0.0521,0.0372,0,0.4,0.415,79.955,3u9fHuAtjMY1RW2mZfO4Cf,241933,europop,pop
0.627,0.928,4,-3.988,0,0.303,0.0253,0,0.755,0.552,95.096,65hd7jI2WF1b6PzgwoFmdW,231618,finnishhiphop,hiphop
0.596,0.301,2,-10.491,0,0.0419,0.768,0.851,0.158,0.393,83.767,4cw5dCuyVXKIB6kAqS8Klq,186562,post-rocklatinoamericano,rock
0.79,0.771,7,-5.118,1,0.328,0.452,0,0.09,0.312,83.054,0lgVIj7sE9XS9apBseYmnt,196625,experimentalhiphop,hiphop
0.378,0.463,9,-6.071,1,0.0309,0.0298,0,0.219,0.121,147.861,42zAWdwkrkufVDDdAXoubu,277520,popemo,pop
0.56,0.752,2,-3.763,1,0.0426,0.0562,0.0247,0.204,0.793,110.041,5A2NSP1504j4x9oBSrQMsr,186400,belgianindierock,rock
0.387,0.454,2,-7.978,1,0.0369,0.00476,0,0.0871,0.199,134.532,6ZsvNSpbn6ZONaSFTyUNXa,278407,indieemorock,rock
0.71,0.748,10,-6.614,0,0.237,0.0167,0.0153,0.439,0.779,153.052,5pIS6NPdQS6qwb3mvUSfBB,296490,countryrap,country
0.755,0.702,4,-8.797,1,0.229,0.06,2.29e-5,0.393,0.869,136.406,2YxVORpIkAseallMYJajmH,150570,portlandhiphop,hiphop
0.447,0.568,2,-9.172,1,0.0423,0.473,2.8e-4,0.0824,0.309,117.561,4dqhnjsX69qGQ7DCMSTY7v,218188,southernrock,rock
0.246,0.954,8,-3.811,1,0.0975,5.79e-5,0.291,0.126,0.164,97.553,27sTzAelgljD6Uxp88BqA3,252280,medievalrock,rock
0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,5ChkMS8OtdzJeqyybCc9R5,293827,dancerock,rock
0.488,0.782,9,-8.866,1,0.0691,0.205,0.666,0.182,0.591,146.023,1nzcKrYRTWZJEwWzyAU8XM,210400,canadianrock,rock
0.595,0.664,4,-6.896,1,0.0254,0.168,1.65e-6,0.0905,0.226,97.16,2AOk1Q6PSwo27TUYWLL3kd,204467,icelandicrock,rock
0.759,0.695,7,-11.246,1,0.185,0.204,1.12e-4,0.106,0.552,118.084,1IglM8CldkZaeGBPgR0Qo7,173136,belgianindierock,rock
0.539,0.857,11,-5.924,1,0.0455,0.0518,0.00119,0.128,0.209,144.129,2uuTo18bRgXj3RvlbZKMvU,312533,deepindierock,rock
0.727,0.638,9,-3.205,0,0.0363,0.214,0,0.186,0.864,81.998,4nq45AWzNCv4eoiXJRNsVH,236826,ecuadorianalternativerock,rock
0.248,0.697,8,-5.862,1,0.0413,0.0193,9.5e-6,0.443,0.116,144.197,1z5xgcRgxxGEKrXUCEFpA9,409987,christianpop,pop
0.675,0.834,10,-9.372,1,0.0788,0.129,0.102,0.969,0.488,112.002,6kQkxgeRWp0dYdW8Lmmzeh,372453,ostrock,rock
0.437,0.463,10,-12.552,0,0.0398,0.865,0.918,0.418,0.782,142.805,55DVAhCzca9KmMRnPDdDDO,173533,pianoblues,blues
0.627,0.798,11,-8.907,1,0.0664,0.228,0.0168,0.0468,0.722,102.441,1wAXS9eJP0piyiEzt54nZj,244587,ostrock,rock
0.676,0.533,11,-9.982,0,0.121,0.00194,0.783,0.106,0.26,170.046,3dXDGdbitbY5dSIRB0JCfF,278297,swedishsynthpop,pop
0.489,0.406,2,-9.109,1,0.026,0.074,2.2e-6,0.196,0.218,77.237,2BQDyRZmraBt7PPDaNoans,285520,deepchristianrock,rock
0.646,0.904,10,-5.461,0,0.0309,0.0799,0.309,0.214,0.0907,125.98,3UGWfnc7M0tDCPNdu1nUdl,266707,lgbtq+hiphop,hiphop
0.803,0.614,4,-8.18,0,0.0415,0.273,1.03e-4,0.108,0.604,151.106,65jkEyW5x2XNbKOGI7g7RI,237200,gospelblues,blues
0.513,0.831,9,-7.69,1,0.0298,1.04e-5,0.61,0.0953,0.488,147.02,0za2S4LnnHXOVPwkp6Sv8Q,236100,belgianindierock,rock
0.701,0.512,0,-6.869,0,0.0969,0.235,5.07e-6,0.135,0.663,91.947,5vnpANH92iEajvGwE2oQ6r,223583,lapop,pop
0.533,0.382,0,-10.569,0,0.108,0.821,0.22,0.125,0.333,100.302,5M7jcCuRM3Tc5iNyon8amh,233005,gauzepop,pop
0.491,0.801,4,-9.835,1,0.0361,0.27,0,0.0665,0.971,160.109,3KiexfmhxHvG5IgAElmTkd,173947,rock,rock
0.285,0.455,2,-13.91,1,0.0438,0.594,0.877,0.0836,0.198,175.418,6DZaomGOXbBCygZ7yq8JDO,191333,undergroundpowerpop,pop
0.8,0.652,7,-6.017,1,0.252,0.253,0,0.0747,0.939,94.959,00gsBZKRJ6EXlFIK2PfEXO,172360,ecuadorianalternativerock,rock
0.569,0.672,2,-12.33,1,0.0435,0.622,0.751,0.09,0.698,105.15,4YzaHXbNR0B4fs2yK1Hxar,228653,classicalpercussion,classical
0.555,0.736,7,-5.998,1,0.0244,0.0223,0.0013,0.158,0.385,89.997,3aVhcIwN9EI3PhpKwNYugV,196827,kindierock,rock
0.837,0.469,10,-6.351,0,0.216,0.01,0,0.0386,0.735,88.024,4WVzeGlJNjCptNGNzDgUHv,256040,reggaerock,rock
0.329,0.915,4,-6.333,1,0.0829,4.9e-4,0,0.364,0.518,140.732,024zGUV8c9KU8SOfwKbBN7,265747,indonesianpoppunk,pop
0.616,0.727,1,-8.176,0,0.0365,0.00401,0.86,0.157,0.54,92.259,5FFowl1Ve4S5OehL6OywSg,173267,classicgaragerock,rock
0.674,0.705,0,-7.516,1,0.0259,0.159,6.11e-6,0.106,0.635,95.99,7FEY9w6basvhNfZA0jvpGB,217387,countrydawn,country
0.585,0.738,2,-5.727,0,0.0271,0.461,2.51e-5,0.274,0.592,107.947,4ijrqnZcTEs9eMA3vFsMES,185373,swedishpoppunk,pop
0.821,0.752,6,-4.579,0,0.27,0.0333,1.09e-5,0.155,0.779,89.523,3yiBnVCfwmPyBMF0AkeQ6w,167947,albanianhiphop,hiphop
0.887,0.83,11,-3.875,0,0.0786,0.459,7.25e-6,0.168,0.935,144.031,1cES3egMfzUQWzKuIs5HAS,199601,albanianhiphop,hiphop
0.467,0.725,5,-6.067,1,0.0356,0.167,0,0.446,0.734,170.125,5PezAM0uy0cqmyeYv44RGW,247240,reggaerock,rock
0.82,0.795,5,-5.005,0,0.0591,0.0497,0,0.28,0.913,127.985,3JusJKjcAkPhgMOtbuEnH3,184668,albanianhiphop,hiphop
0.802,0.523,9,-8.151,1,0.0397,0.4,0.0149,0.164,0.594,108.429,3fvEx3bawvEub8xrRFlR9K,257640,pianoblues,blues
0.737,0.695,8,-6.835,0,0.0772,0.203,1.11e-5,0.0885,0.7,110.025,1TlSTa2eps7lIg6yDjehuT,220133,finnishhiphop,hiphop
0.316,0.949,4,-1.655,1,0.0458,0.0247,6.05e-6,0.0862,0.356,150.177,7hZzQFvkzTA5YZXB10ZcFk,217757,belgianpop,pop
0.333,0.0839,10,-13.297,0,0.0407,0.954,0,0.0975,0.325,138.889,3Ms9qUt6Xa22VJJsi6ExtK,233133,deepindierock,rock
0.337,0.0329,0,-26.407,1,0.0514,0.983,0.822,0.0875,0.0307,68.208,72HhyPRZF8qBp3desSn3lV,244467,neoclassical,classical
0.68,0.781,0,-4.8,1,0.046,2.91e-5,2.37e-6,0.251,0.497,128.051,5eF1wOvHdTBEnzg9MBnibr,175427,danishpop,pop
0.906,0.716,7,-8.3,0,0.13,0.777,4.83e-5,0.144,0.833,134.982,3ZK0M7kK8azUlrcY7ju6qc,175667,frenchfolkpop,pop
0.526,0.85,10,-4.47,0,0.0313,0.023,0,0.0948,0.338,141.973,3yHTTHbT058Ow0favhZO38,184173,country,country
0.718,0.682,8,-8.285,0,0.0582,0.178,0.00168,0.1,0.626,100.957,70TgbqiHy21e1d9r9gleiX,215049,norwegianhiphop,hiphop
0.571,0.679,0,-7.234,1,0.0392,0.355,0.0387,0.477,0.779,80.855,6DkHUjpX4zHtWLOJK8M38H,259480,smoothjazz,jazz
0.578,0.688,6,-6.551,0,0.0541,0.632,5.98e-5,0.305,0.36,123.911,2WBRDsGuMQNui9c29KMJ4L,229600,swedishindiepop,pop
0.595,0.478,10,-12.417,1,0.0365,0.0551,0.0406,0.0699,0.811,111.848,2PgzS3iVWHXBW8sBwQC4Ug,322200,ostrock,rock
0.839,0.797,5,-2.771,0,0.0409,0.144,1.12e-4,0.12,0.343,101.017,1aenbPtn5AwKd2ERlyl4TS,197236,albanianhiphop,hiphop
0.63,0.837,9,-5.327,0,0.129,0.215,0.0622,0.0751,0.324,120.004,6UEsGxrMAXC0tOtYlrLHvZ,201293,vaporpop,pop
0.604,0.755,0,-10.761,1,0.0337,2.95e-4,0.812,0.0625,0.388,137.064,4wtR6HB3XekEengMX17cpc,243267,grungepop,pop
0.765,0.614,10,-6.556,0,0.0888,0.0366,2.69e-4,0.0639,0.552,97.973,51Gg9BDsKEH4R2r6YAKSNi,218040,channelpop,pop
0.746,0.92,2,-4.579,1,0.0757,0.0387,0,0.071,0.294,103.999,6JmzU3HCsUdE4JtWTvpfvf,198282,countryrap,country
0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,2JvzF1RMd7lE3KmFlsyZD8,213594,channelpop,pop
0.843,0.805,4,-5.946,0,0.269,0.142,0,0.0771,0.615,94.946,0I3q5fE6wg7LIfHGngUTnV,270507,austrianhiphop,hiphop
0.48,0.488,4,-11.103,1,0.0245,0.099,0.0879,0.102,0.275,90.349,010gJrV78swYwVNAWjmWAb,225767,dreampop,pop
0.505,0.201,11,-10.207,0,0.0399,0.867,2.01e-5,0.093,0.268,123.223,7fdPcyE4xzQlm0Fkf0JERy,124720,icelandicrock,rock
0.724,0.472,0,-10.824,0,0.391,0.366,1.18e-5,0.107,0.736,89.901,4unweqZOxyTOe6tAMXJnVl,216000,finnishhiphop,hiphop
0.712,0.7,4,-9.28,1,0.0361,0.0136,0.0122,0.112,0.397,99.993,3VbqNeIsmXltC6jiYSkKcs,286680,etherpop,pop
0.673,0.79,7,-6.989,0,0.0417,0.0305,0,0.147,0.514,117.992,0twbASvGKPDvbWviKZcpyy,256720,slovakrock,rock
0.598,0.663,1,-8.636,1,0.0282,0.37,0.00118,0.0861,0.603,145.011,67ilt2LC9nMww30KJoS9ny,205312,channelpop,pop
0.796,0.422,9,-9.235,1,0.043,0.123,0.804,0.102,0.426,91.967,19Ya1Ij2XPGTXpIqfg49SI,250333,jazzfusion,jazz
0.907,0.66,1,-11.951,0,0.0459,0.0335,0.194,0.112,0.973,130.747,0RleEAKmcUbJ3R7AK0dSfV,338410,funkrock,rock
0.39,0.84,0,-5.166,1,0.105,0.0879,0,0.169,0.586,179.986,6sz4FS4qjytYuA21bR4u1t,226987,countryrap,country
0.525,0.601,0,-9.787,1,0.0314,0.492,0.891,0.0962,0.193,93.963,2JnhmceE5dbpkRWRh5sy5C,178899,dreampop,pop
0.528,0.36,10,-11.13,1,0.0682,0.712,0,0.112,0.471,90.43,5RpBRqmnGIdQJ63U15J1Ld,240533,pianoblues,blues
0.551,0.215,2,-15.68,0,0.0622,0.861,9.94e-4,0.13,0.295,116.663,31JPMzOzbsRI80A7ZWRU3R,335680,vocaljazz,jazz
0.604,0.673,1,-5.979,1,0.0545,0.0268,3.32e-5,0.187,0.287,144.971,7gkWXbAxIYuvtOpcN3p9GJ,197573,mathpop,pop
0.522,0.779,9,-5.862,0,0.0287,0.236,0,0.34,0.518,88.989,0pOcQ4GVseflTKsy1c2dfX,220333,danishpop,pop
0.56,0.647,2,-6.614,0,0.148,0.239,0.00231,0.0794,0.567,77.954,21hFOEl3CKRHmGbBNhvAVH,385308,undergroundlatinhiphop,hiphop
0.526,0.377,5,-9.762,1,0.0253,0.563,0,0.0799,0.313,143.984,5bxythiVpxTD2nHZMmD8m1,164000,mathpop,pop
0.732,0.924,11,-6.416,1,0.117,0.0935,4.57e-6,0.182,0.543,92.975,2qywu7zoi4S5C9OhkC0pTo,214857,norwegianhiphop,hiphop
0.582,0.846,0,-2.771,1,0.0451,0.022,0,0.133,0.736,92.004,49oBFP6ZHPtd6t33LFTD3E,165587,country,country
0.463,0.218,0,-19.962,1,0.1,0.891,6.28e-4,0.272,0.398,130.475,6cuyHSNdNypqLgjeUmydRk,278120,pianoblues,blues
0.432,0.382,2,-11.759,1,0.034,0.764,0.00104,0.108,0.401,117.942,0GfdQDhq3nqD1ArKrLUf0A,270440,classicalpercussion,classical
0.542,0.947,9,-1.958,1,0.0577,0.235,3.2e-6,0.129,0.571,152.029,05ljwm2gVtepzdQqIz16HB,257720,indonesianpoppunk,pop
0.744,0.916,10,-3.551,1,0.0584,0.0253,3.94e-6,0.129,0.779,103.005,13HpPm50x0EaZJSqFnHPkq,230388,cumbiapop,pop
0.309,0.603,0,-8.776,0,0.0404,0.204,2.28e-4,0.354,0.315,134.435,01JqqGqHK8GweU31TeaMSr,276147,rockkapak,rock
0.884,0.522,9,-7.093,1,0.368,0.00379,0.19,0.0791,0.746,160.043,1csMK70L6tW5p3OIbyw4Sn,182955,christianpop,pop
0.481,0.566,9,-7.305,1,0.0369,0.465,0.0203,0.12,0.514,81.315,4N9EUV5uPqSOpisgYCWx79,491013,finnishjazz,jazz
0.425,0.965,5,-4.529,0,0.187,4.38e-4,1.4e-6,0.142,0.585,160.01,6TyGgML97Gv4tF9dyUEpaF,151858,deeppoppunk,pop
0.469,0.971,9,-5.522,0,0.256,0.0544,2.71e-5,0.0737,0.256,139.898,7mJcgjwFTRHTKGGyNuBbOo,207067,europop,pop
0.552,0.751,1,-6.756,1,0.069,0.00983,1.36e-5,0.0818,0.407,139.432,63PN42ugudZf4DDhXeWQ2M,220573,canadianrock,rock
0.575,0.714,0,-5.603,1,0.0344,0.17,0,0.17,0.437,136.984,31ETL8gxaIFLhPWdtZ5god,228221,canadianelectropop,pop
0.619,0.602,0,-14.872,1,0.0276,0.0741,0.0268,0.339,0.863,147.663,5INCM5mKhPHFyGSxc37out,389227,funkrock,rock
0.6,0.466,2,-7.766,0,0.0438,0.301,0.414,0.148,0.777,97.202,0ztL2sHAqMhfXLVjBMyhh4,163493,mexicanrock-and-roll,rock
0.284,0.531,10,-4.143,1,0.0357,8.6e-4,0,0.0944,0.502,167.299,3xM0fYZQA8z5sv8sIs7Ijz,158153,garagerock,rock
0.677,0.845,7,-7.274,0,0.031,0.286,1.13e-6,0.223,0.901,136.822,3zaNqFlUCJCCXBReiAbPow,242453,bluesband,blues
0.447,0.587,2,-9.653,0,0.0375,0.494,0.135,0.209,0.894,103.451,5bXf9XizIA5WmM77W2JS4j,292000,pianoblues,blues
0.559,0.962,4,-6.378,0,0.0516,0.012,0.00702,0.0905,0.348,114.997,13b6Xxp6pggTWarUQnKYxC,281232,swedishsynthpop,pop
0.865,0.616,9,-5.157,0,0.3,0.319,0,0.167,0.853,126.554,1lvXxV1Q1R9cGK6GaR7puG,203773,albanianhiphop,hiphop
0.452,0.976,0,-4.349,1,0.117,0.016,0.00631,0.0985,0.178,123.035,2t0ZYmVXMR36fchq1Egs2d,216973,deepindierock,rock
0.311,0.889,9,-5.681,1,0.652,0.00633,0.243,0.323,0.571,200.525,6NujEiqFKnTMeQ0xURCbUD,197253,modernblues,blues
0.822,0.468,6,-12.704,1,0.745,0.252,0,0.0833,0.634,90.868,4Es6b4ATSqv8g6pkqiQ7nE,312320,finnishhiphop,hiphop
0.322,0.985,0,-3.494,1,0.14,5.22e-4,0.00865,0.0964,0.0815,161.195,2dcmQJCw1INGn7yR2KHx0U,289150,noisepop,pop
0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.266,2udGjDmpK1dH9VGyw7nrei,221640,alternativerootsrock,rock
0.705,0.38,10,-9.928,0,0.0329,0.405,7.52e-4,0.189,0.69,98.156,4jaEiBXMjgpAtsFM2zBYEB,140000,vaporpop,pop
0.711,0.726,6,-4.489,1,0.0317,0.106,2.97e-6,0.302,0.401,109.041,485Q9RFAYx2tIlvEMpnY85,218320,manitobacountry,country
0.275,0.0191,0,-24.411,1,0.0482,0.949,0.326,0.125,0.0371,119.764,2gnId4X22X5n0CTazrpKXb,351467,neoclassical,classical
0.77,0.752,8,-5.713,1,0.0473,0.0388,0,0.104,0.79,118.037,3pmrHKMX0NDImPPVcWwhK8,289886,norwegianhiphop,hiphop
0.583,0.415,8,-7.56,0,0.0261,0.846,5.2e-5,0.141,0.399,81.247,3LnePh1mlduj28bGZRFUQS,189893,medievalrock,rock
0.574,0.92,7,-4.498,1,0.0314,0.00757,3.32e-4,0.162,0.649,126.328,4GTMmMU6mEV0T6L5OcFUEz,178213,australianrock,rock
0.605,0.625,0,-7.617,0,0.0336,0.334,8.25e-6,0.131,0.512,90.519,1TY8GLN78HHFa8hRWDWnEJ,263133,belgianpop,pop
0.394,0.416,0,-7.047,1,0.03,0.872,4.44e-6,0.111,0.201,147.266,5CaADHIi7ksj6XN4dAKWCF,250427,pianoblues,blues
0.435,0.428,9,-9.891,1,0.0336,0.474,5.73e-5,0.0586,0.218,181.844,3lkW00rsFq5scxR22j4mTC,261840,rocknacional,rock
0.625,0.371,10,-11.866,0,0.0432,0.482,0.888,0.107,0.441,82.891,1dpIiixs04QEXpGleWjaOK,400320,jazzelectricbass,jazz
0.739,0.438,8,-9.68,0,0.0283,0.757,0.0431,0.0759,0.334,100.944,4P3wkMESUHkTOXAQn2OKLo,214760,rockkapak,rock
0.824,0.373,5,-13.059,1,0.0397,0.323,0.877,0.14,0.945,121.664,3qaIQ4EzWqihnRePi5VVOa,174888,deeplatinjazz,jazz
0.725,0.708,2,-12.12,1,0.0368,0.0356,2.78e-5,0.297,0.962,142.081,44OfLc9xebeUK8qvxkezXA,248160,classicdanishpop,pop
0.542,0.0439,4,-32.641,0,0.0496,0.988,0.955,0.117,0.207,119.959,2mjsqEEfmRtCmW8VtIF54w,214750,dreampop,pop
0.317,0.806,2,-6.997,0,0.071,0.555,0.875,0.106,0.225,170.047,32URlx0x3sLe9FinfwB8mt,406405,germanpost-rock,rock
0.539,0.62,6,-5.495,0,0.0269,0.514,0.00343,0.0716,0.42,110.12,09m18lYWhmHkw9Y0KEASmr,319467,rockkapak,rock
0.616,0.214,9,-9.634,0,0.0329,0.86,1.64e-4,0.0945,0.447,114.99,0oMp06EjwhYFvDB33VCiW3,163187,bossanovajazz,jazz
0.774,0.633,2,-10.811,1,0.0669,0.108,0,0.0987,0.881,119.998,2B7CY3CQDdDDCxkCnuBWrL,209240,canadianrock,rock
0.486,0.443,0,-7.953,1,0.0241,0.165,0.151,0.336,0.278,76.013,2KX65bqMHdhsi3CVGBcwNj,237507,belgianpop,pop
0.614,0.543,10,-7.641,0,0.0622,0.379,3.84e-4,0.0747,0.396,100.038,1dOJtXmqzWgqAw5hX8CJdP,224672,lapop,pop
0.548,0.924,2,-5.123,1,0.0486,1.47e-4,1.43e-6,0.0746,0.498,115.011,1W813ZacfLt0A3cSnlhcHC,244093,indonesianpoppunk,pop
0.353,0.707,9,-6.656,1,0.0389,0.131,0.0048,0.123,0.264,143.178,1dJaVMVFxLJK9b1rbFgWk2,293733,dancerock,rock
0.611,0.814,4,-10.446,0,0.0552,0.157,0.00846,0.0648,0.743,111.221,5HRL78OfxCYsDQtRYsBF4T,267800,canadianrock,rock
0.591,0.359,10,-16.991,0,0.0522,0.24,2.61e-6,0.0898,0.685,99.999,4uI8quu1OJTsNYVctaRC9L,332707,deeplatinjazz,jazz
0.314,0.502,7,-12.671,1,0.0294,0.569,0.805,0.19,0.448,190.398,2W7M9QdVmGX4q2HpWj2glh,283011,pianoblues,blues
0.567,0.656,7,-7.983,0,0.131,0.0274,1.57e-4,0.169,0.229,133.083,1UKJ0BstVSF59Oq8e2aLhC,268418,greenlandicpop,pop
0.66,0.732,7,-5.592,1,0.0601,0.144,5.89e-5,0.131,0.873,164.971,1pNVZYEWkQfZmYJ5se7XJ9,196520,rockcatala,rock
0.723,0.749,10,-3.954,1,0.0802,0.0309,2.7e-6,0.109,0.63,83.95,0i2K4ZNwbVAq0mQmjradrd,248802,chiphop,hiphop
0.192,0.933,1,-8.281,1,0.0667,0.00485,0.466,0.159,0.356,86.139,6eQmoHFrF1noG2XoV84Sa3,184235,mathpop,pop
0.941,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.041,5hTpBe8h35rJ67eAWHQsJx,209640,portlandhiphop,hiphop
0.624,0.637,9,-8.065,1,0.0308,0.208,0.00772,0.217,0.668,82.952,3pM19Q0sIoPc3SLLAaJrcs,189425,alternativerootsrock,rock
0.52,0.684,9,-9.014,1,0.185,0.039,4.24e-6,0.313,0.321,125.539,1vtyBze3EGfMqETU6hVQY6,288707,reggaerock,rock
0.491,0.87,2,-5.31,1,0.136,0.00177,0,0.517,0.532,163.268,2y8VWxzuw49UaIc4F5QIQk,179987,deeppoppunk,pop
